stn;time;fu3010h1;gre000h0;tre200h0;rre150h0;fu3010h0
NABZUE;2023031014;60.5;198;9.9;0.0;24.1
NABZUE;2023031015;69.8;174;9.8;0.0;27.7
NABZUE;2023031016;59.4;111;9.4;0.0;23.4
NABZUE;2023031017;52.2;17;8.6;0.0;22.7
NABZUE;2023031018;51.5;-1;8.5;0.0;22.0
NABZUE;2023031019;58.7;-1;8.4;0.0;23.4
NABZUE;2023031020;55.8;-1;7.3;0.2;24.1
NABZUE;2023031021;52.6;0;7.0;0.0;21.6
NABZUE;2023031022;48.2;-1;5.5;0.3;22.0
NABZUE;2023031023;38.9;-1;5.2;0.0;16.6
NABZUE;2023031100;33.8;0;5.0;0.0;14.0
NABZUE;2023031101;21.6;0;4.8;0.0;9.0
NABZUE;2023031102;24.5;-2;4.1;0.1;11.5
NABZUE;2023031103;20.9;-1;3.3;0.0;9.4
NABZUE;2023031104;14.0;-1;2.6;0.6;6.8
NABZUE;2023031105;10.4;-1;1.7;1.3;3.6
NABZUE;2023031106;10.1;0;1.0;1.1;4.0
NABZUE;2023031107;10.1;8;1.0;1.2;3.6
NABZUE;2023031108;18.0;30;1.0;0.6;5.8
NABZUE;2023031109;10.4;47;0.9;1.0;5.4
NABZUE;2023031110;8.6;93;0.8;1.0;4.3
NABZUE;2023031111;11.2;171;1.6;0.3;4.7
NABZUE;2023031112;9.4;209;2.6;0.0;4.7
NABZUE;2023031113;11.2;240;3.4;0.0;5.4
NABZUE;2023031114;15.5;203;3.7;0.0;7.6
NABZUE;2023031115;14.4;174;3.8;0.0;7.9
NABZUE;2023031116;14.8;67;3.9;0.0;7.9
NABZUE;2023031117;13.7;19;3.7;0.0;6.5
NABZUE;2023031118;11.5;1;3.6;0.0;6.1
NABZUE;2023031119;16.2;0;3.3;0.0;9.7
NABZUE;2023031120;14.4;0;3.2;0.0;8.6
NABZUE;2023031121;17.3;-1;3.1;0.0;9.7
NABZUE;2023031122;18.0;-1;3.0;0.0;10.4
NABZUE;2023031123;16.2;-1;2.9;0.0;9.4
NABZUE;2023031200;18.7;-1;3.1;0.0;10.4
NABZUE;2023031201;18.0;0;3.2;0.0;10.1
NABZUE;2023031202;19.8;0;3.2;0.0;12.2
NABZUE;2023031203;22.3;0;3.2;0.0;14.4
NABZUE;2023031204;24.1;0;3.3;0.0;13.0
NABZUE;2023031205;25.6;0;3.4;0.0;12.6
NABZUE;2023031206;25.6;0;3.4;0.0;14.0
NABZUE;2023031207;19.1;35;3.4;0.4;10.1
NABZUE;2023031208;15.8;59;4.4;0.1;5.0
NABZUE;2023031209;10.4;130;5.7;0.1;2.9
NABZUE;2023031210;21.6;146;7.4;0.5;7.9
NABZUE;2023031211;25.2;155;6.1;1.1;12.2
NABZUE;2023031212;23.8;446;8.5;0.3;7.6
NABZUE;2023031213;24.8;511;11.3;0.0;9.4
NABZUE;2023031214;29.2;325;11.5;0.0;13.3
NABZUE;2023031215;30.6;264;11.7;0.0;11.2
NABZUE;2023031216;35.3;242;13.0;0.0;14.0
NABZUE;2023031217;43.2;94;12.5;0.0;10.8
NABZUE;2023031218;22.7;4;11.0;0.0;11.9
NABZUE;2023031219;23.8;-1;8.9;0.0;12.2
NABZUE;2023031220;22.3;-1;8.1;0.0;11.9
NABZUE;2023031221;23.4;-1;7.5;0.0;13.3
NABZUE;2023031222;27.7;-1;7.1;0.0;12.6
NABZUE;2023031223;27.0;-1;6.9;0.0;15.5
NABZUE;2023031300;28.1;-1;6.7;0.0;16.2
NABZUE;2023031301;27.4;-1;6.7;0.0;14.4
NABZUE;2023031302;22.0;0;6.7;0.0;11.5
NABZUE;2023031303;31.3;0;6.5;0.0;13.7
NABZUE;2023031304;33.8;0;6.7;0.0;16.2
NABZUE;2023031305;27.4;-1;7.7;0.1;11.2
NABZUE;2023031306;27.0;0;7.0;0.0;15.5
NABZUE;2023031307;26.3;24;8.4;0.0;10.4
NABZUE;2023031308;41.0;141;12.2;0.0;11.2
NABZUE;2023031309;37.4;365;9.7;0.0;16.9
NABZUE;2023031310;31.7;517;10.4;0.0;17.6
NABZUE;2023031311;30.2;558;12.5;0.0;15.5
NABZUE;2023031312;31.0;575;14.2;0.0;15.1
NABZUE;2023031313;27.0;603;15.8;0.0;14.8
NABZUE;2023031314;27.0;470;15.7;0.0;15.1
NABZUE;2023031315;22.7;409;16.5;0.0;11.9
NABZUE;2023031316;24.1;261;17.3;0.0;11.5
NABZUE;2023031317;21.6;101;16.2;0.0;10.4
NABZUE;2023031318;17.6;10;14.6;0.0;9.7
NABZUE;2023031319;19.8;-2;13.7;0.0;8.6
NABZUE;2023031320;10.4;-1;12.7;0.0;4.0
NABZUE;2023031321;54.0;-1;13.8;0.0;17.6
NABZUE;2023031322;40.3;-1;13.9;0.3;12.2
NABZUE;2023031323;36.0;-1;11.5;8.4;18.0
NABZUE;2023031400;25.6;-3;10.1;8.5;6.5
NABZUE;2023031401;41.0;-1;9.6;5.0;20.2
NABZUE;2023031402;45.4;-1;9.5;0.0;18.4
NABZUE;2023031403;52.2;-1;9.4;0.0;17.3
NABZUE;2023031404;45.0;-1;9.5;0.0;16.2
NABZUE;2023031405;38.9;-2;9.4;0.0;12.6
NABZUE;2023031406;42.5;0;9.7;0.0;11.2
NABZUE;2023031407;35.6;24;9.3;0.0;11.9
NABZUE;2023031408;25.9;116;9.6;0.0;7.9
NABZUE;2023031409;37.1;147;10.0;0.0;12.2
NABZUE;2023031410;47.9;233;10.5;0.0;17.6
NABZUE;2023031411;49.0;186;10.2;0.1;18.7
NABZUE;2023031412;49.7;76;8.6;2.5;19.8
NABZUE;2023031413;56.9;150;8.2;0.6;23.4
NABZUE;2023031414;54.7;220;7.9;0.5;23.8
NABZUE;2023031415;43.2;289;9.2;0.0;19.4
NABZUE;2023031416;35.6;113;9.4;0.9;15.8
NABZUE;2023031417;36.7;28;7.5;1.0;13.0
NABZUE;2023031418;38.2;4;6.8;0.1;12.6
NABZUE;2023031419;34.6;-1;6.6;0.3;12.6
NABZUE;2023031420;32.8;-1;6.5;0.0;13.3
NABZUE;2023031421;41.4;-1;6.7;0.0;14.4
NABZUE;2023031422;43.9;-1;6.7;0.0;15.1
NABZUE;2023031423;42.5;-2;5.8;0.5;16.9
NABZUE;2023031500;35.6;-1;4.7;0.6;16.6
NABZUE;2023031501;28.4;0;4.5;0.1;14.0
NABZUE;2023031502;24.8;0;4.5;0.0;13.0
NABZUE;2023031503;22.7;0;4.2;0.0;10.4
NABZUE;2023031504;17.6;-1;3.5;0.0;6.8
NABZUE;2023031505;9.7;-1;2.8;0.0;5.4
NABZUE;2023031506;8.3;2;2.6;0.0;4.0
NABZUE;2023031507;10.8;103;2.5;0.0;5.0
NABZUE;2023031508;11.9;291;3.8;0.0;6.1
NABZUE;2023031509;20.2;420;5.1;0.0;7.6
NABZUE;2023031510;25.9;592;6.2;0.0;10.8
NABZUE;2023031511;28.1;631;7.6;0.0;11.9
NABZUE;2023031512;27.0;618;8.5;0.0;12.6
NABZUE;2023031513;30.6;705;9.3;0.0;13.7
NABZUE;2023031514;30.6;495;9.6;0.0;13.3
NABZUE;2023031515;19.4;281;9.1;0.0;10.4
NABZUE;2023031516;21.6;146;8.9;0.0;10.1
NABZUE;2023031517;22.3;95;8.7;0.0;11.9
NABZUE;2023031518;21.6;9;7.9;0.0;12.2
NABZUE;2023031519;15.1;-2;7.0;0.0;5.0
NABZUE;2023031520;14.8;-2;6.2;0.0;6.1
NABZUE;2023031521;10.4;-1;5.3;0.0;5.4
NABZUE;2023031522;8.3;-1;4.6;0.0;4.3
NABZUE;2023031523;8.6;-1;3.9;0.0;3.6
NABZUE;2023031600;8.3;-1;3.5;0.0;3.6
NABZUE;2023031601;6.5;-1;3.2;0.0;3.6
NABZUE;2023031602;7.6;-1;2.6;0.0;2.9
NABZUE;2023031603;7.6;-1;2.2;0.0;3.6
NABZUE;2023031604;8.3;-1;1.9;0.0;2.9
NABZUE;2023031605;10.4;-1;1.6;0.0;3.2
NABZUE;2023031606;10.1;5;1.0;0.0;6.5
NABZUE;2023031607;11.9;120;1.4;0.0;6.8
NABZUE;2023031608;11.2;293;3.0;0.0;5.4
NABZUE;2023031609;10.4;438;4.6;0.0;4.3
NABZUE;2023031610;10.4;551;6.2;0.0;4.3
NABZUE;2023031611;11.5;646;8.2;0.0;4.0
NABZUE;2023031612;12.6;640;9.8;0.0;4.0
NABZUE;2023031613;13.0;687;11.5;0.0;4.7
NABZUE;2023031614;12.6;615;12.6;0.0;6.8
NABZUE;2023031615;14.4;477;13.3;0.0;7.6
NABZUE;2023031616;14.0;276;13.2;0.0;7.9
NABZUE;2023031617;13.0;65;12.0;0.0;7.6
NABZUE;2023031618;11.9;11;11.1;0.0;6.8
NABZUE;2023031619;9.7;-2;10.1;0.0;4.7
NABZUE;2023031620;8.6;-2;8.9;0.0;4.0
NABZUE;2023031621;5.4;-2;7.5;0.0;2.9
NABZUE;2023031622;6.8;-2;6.8;0.0;2.9
NABZUE;2023031623;6.1;-1;5.8;0.0;2.2
NABZUE;2023031700;6.8;-1;5.4;0.0;3.2
NABZUE;2023031701;7.6;-1;5.2;0.0;4.0
NABZUE;2023031702;10.4;-1;4.7;0.0;5.4
NABZUE;2023031703;7.9;-1;4.3;0.0;3.6
NABZUE;2023031704;6.8;-1;4.1;0.0;3.2
NABZUE;2023031705;5.4;-1;3.8;0.0;3.2
NABZUE;2023031706;5.4;4;3.5;0.0;2.9
NABZUE;2023031707;11.2;114;4.0;0.0;4.7
NABZUE;2023031708;7.2;230;5.4;0.0;2.5
NABZUE;2023031709;6.8;408;7.6;0.0;2.9
NABZUE;2023031710;7.6;537;9.8;0.0;2.9
NABZUE;2023031711;10.1;492;12.4;0.0;3.2
NABZUE;2023031712;10.8;546;14.4;0.0;4.7
NABZUE;2023031713;19.1;627;16.4;0.0;7.9
NABZUE;2023031714;19.8;476;16.9;0.0;8.6
NABZUE;2023031715;15.1;327;17.2;0.0;5.8
NABZUE;2023031716;18.7;209;16.6;0.0;10.4
NABZUE;2023031717;21.6;68;15.2;0.0;9.4
NABZUE;2023031718;15.8;8;14.3;0.0;7.2
NABZUE;2023031719;13.0;-1;13.1;0.0;5.0
NABZUE;2023031720;9.7;-1;12.4;0.0;5.0
NABZUE;2023031721;9.0;-1;11.3;0.0;3.2
NABZUE;2023031722;9.0;-1;10.8;0.0;4.7
NABZUE;2023031723;7.9;-1;9.8;0.0;4.7
NABZUE;2023031800;7.6;-1;9.5;0.0;4.3
NABZUE;2023031801;6.8;-1;9.0;0.0;3.6
NABZUE;2023031802;6.1;-1;8.6;0.0;3.6
NABZUE;2023031803;6.5;-1;7.9;0.0;2.9
NABZUE;2023031804;6.1;-1;7.5;0.0;3.6
NABZUE;2023031805;5.8;-1;7.1;0.0;3.2
NABZUE;2023031806;8.3;5;6.6;0.0;4.3
NABZUE;2023031807;9.4;91;7.1;0.0;4.7
NABZUE;2023031808;9.4;293;9.0;0.0;3.6
NABZUE;2023031809;12.6;462;10.5;0.0;5.4
NABZUE;2023031810;8.6;587;12.8;0.0;2.9
NABZUE;2023031811;12.2;682;15.1;0.0;5.0
NABZUE;2023031812;13.3;695;16.8;0.0;5.8
NABZUE;2023031813;13.0;655;17.5;0.0;6.5
NABZUE;2023031814;14.8;446;18.0;0.0;6.5
NABZUE;2023031815;16.6;447;18.3;0.0;6.5
NABZUE;2023031816;15.5;272;18.5;0.0;6.5
NABZUE;2023031817;18.0;81;17.7;0.0;8.6
NABZUE;2023031818;17.3;9;16.7;0.0;7.6
NABZUE;2023031819;9.0;-1;15.7;0.0;4.0
NABZUE;2023031820;13.0;-1;15.2;0.0;5.4
NABZUE;2023031821;14.8;-1;14.8;0.0;5.8
NABZUE;2023031822;12.6;-1;14.1;0.0;5.4
NABZUE;2023031823;16.6;-1;13.7;0.0;7.2
NABZUE;2023031900;14.8;-1;13.3;0.0;6.1
NABZUE;2023031901;8.3;0;13.0;0.0;3.2
NABZUE;2023031902;11.9;0;12.6;0.0;4.0
NABZUE;2023031903;10.1;-1;12.4;0.0;4.3
NABZUE;2023031904;9.4;-1;12.3;0.0;5.4
NABZUE;2023031905;14.8;0;12.2;0.0;4.7
NABZUE;2023031906;12.2;0;11.8;0.0;5.8
NABZUE;2023031907;10.8;16;11.6;0.0;5.4
NABZUE;2023031908;14.0;164;11.2;0.0;6.8
NABZUE;2023031909;12.6;414;12.6;0.0;6.5
NABZUE;2023031910;15.5;581;14.1;0.0;7.9
NABZUE;2023031911;22.3;562;15.3;0.0;8.3
NABZUE;2023031912;22.0;436;15.5;0.0;11.5
NABZUE;2023031913;23.0;321;15.7;0.0;12.6
NABZUE;2023031914;24.1;172;14.9;0.0;12.6
NABZUE;2023031915;29.2;65;12.9;0.2;13.7
NABZUE;2023031916;27.4;37;10.7;0.7;9.4
NABZUE;2023031917;17.3;29;10.7;0.0;7.9
NABZUE;2023031918;19.8;6;10.0;0.0;11.5
NABZUE;2023031919;19.8;0;9.7;0.0;10.1
NABZUE;2023031920;18.7;-1;9.0;1.5;9.0
NABZUE;2023031921;18.7;-1;8.5;0.2;8.6
NABZUE;2023031922;14.8;-1;8.5;0.0;6.8
NABZUE;2023031923;16.2;-1;8.1;0.0;7.9
NABZUE;2023032000;10.1;0;8.0;0.0;4.3
NABZUE;2023032001;7.2;-1;8.1;0.0;4.0
NABZUE;2023032002;9.7;-1;8.0;0.0;2.9
NABZUE;2023032003;10.4;0;8.3;0.0;4.7
NABZUE;2023032004;7.2;0;8.4;0.0;3.2
NABZUE;2023032005;7.2;0;8.5;0.0;3.2
NABZUE;2023032006;10.1;7;7.9;0.0;5.0
NABZUE;2023032007;9.7;84;7.9;0.0;4.7
NABZUE;2023032008;13.7;229;8.8;0.0;7.6
NABZUE;2023032009;13.3;452;10.1;0.0;5.4
NABZUE;2023032010;10.1;200;10.7;0.0;4.7
NABZUE;2023032011;12.6;286;11.2;0.0;4.3
NABZUE;2023032012;16.2;388;12.2;0.0;7.9
NABZUE;2023032013;17.6;294;12.5;0.0;7.9
NABZUE;2023032014;16.6;212;12.5;0.0;5.8
NABZUE;2023032015;11.9;237;12.7;0.0;5.0
NABZUE;2023032016;17.6;216;13.1;0.0;5.0
NABZUE;2023032017;15.1;102;13.0;0.0;7.2
NABZUE;2023032018;11.2;14;12.3;0.0;5.4
NABZUE;2023032019;7.9;-1;11.6;0.0;4.7
NABZUE;2023032020;8.6;-1;10.8;0.0;3.6
NABZUE;2023032021;5.8;0;10.7;0.0;2.2
NABZUE;2023032022;12.6;-1;10.2;0.0;6.5
NABZUE;2023032023;6.8;-1;9.6;0.0;3.6
NABZUE;2023032100;5.4;-2;8.7;0.0;2.9
NABZUE;2023032101;8.3;-1;8.0;0.0;4.7
NABZUE;2023032102;6.8;-1;7.1;0.0;4.0
NABZUE;2023032103;6.8;-1;6.6;0.0;3.2
NABZUE;2023032104;5.0;-1;6.1;0.0;2.9
NABZUE;2023032105;4.3;-1;5.7;0.0;2.5
NABZUE;2023032106;7.6;10;5.5;0.0;3.6
NABZUE;2023032107;9.0;131;5.8;0.0;3.6
NABZUE;2023032108;10.8;319;8.0;0.1;4.3
NABZUE;2023032109;11.9;491;9.8;0.0;5.0
NABZUE;2023032110;8.6;396;11.4;0.0;3.6
NABZUE;2023032111;13.7;424;12.6;0.0;5.0
NABZUE;2023032112;15.8;609;13.9;0.0;7.6
NABZUE;2023032113;15.5;554;15.1;0.0;7.9
NABZUE;2023032114;22.3;412;16.0;0.0;8.3
NABZUE;2023032115;20.2;254;16.1;0.0;9.7
NABZUE;2023032116;10.4;201;16.0;0.0;5.4
NABZUE;2023032117;10.8;94;15.1;0.0;5.8
NABZUE;2023032118;12.6;10;13.9;0.0;7.6
NABZUE;2023032119;14.4;-1;13.0;0.0;6.8
NABZUE;2023032120;10.4;-1;12.2;0.0;4.7
NABZUE;2023032121;9.0;-1;12.0;0.0;4.7
NABZUE;2023032122;12.2;-1;11.1;0.0;6.5
NABZUE;2023032123;13.3;0;10.9;0.0;6.5
NABZUE;2023032200;10.1;0;10.9;0.0;4.0
NABZUE;2023032201;4.0;0;10.9;0.0;2.2
NABZUE;2023032202;9.0;-1;10.3;0.0;3.2
NABZUE;2023032203;9.4;-1;9.5;0.0;5.0
NABZUE;2023032204;9.4;-1;8.6;0.0;4.7
NABZUE;2023032205;14.8;-1;8.0;0.0;5.8
NABZUE;2023032206;12.2;10;7.5;0.0;4.7
NABZUE;2023032207;10.8;140;8.1;0.0;5.0
